time,client,sat,distance,time_s
2024-07-05 13:20:21.232,sensor46407',1-725,8912.0,1024.501
2024-07-05 13:20:21.232,sensor46408',1-725,4074.0,1024.501
2024-07-05 13:20:21.232,sensor46d02',1-725,2713.0,1024.501
2024-07-05 13:20:21.233,sensor46404',1-725,8389.0,1024.502
2024-07-05 13:20:21.234,sensor21413',1-725,25785.0,1024.503
2024-07-05 13:20:21.234,sensor46452',1-725,8894.0,1024.503
2024-07-05 13:20:21.234,sensor46403',1-725,2194.0,1024.503
2024-07-05 13:20:21.235,sensor21415',1-725,8949.0,1024.504
2024-07-05 13:20:21.235,sensor46410',1-725,3741.0,1024.504
2024-07-05 13:20:21.235,sensor46451',1-725,8902.0,1024.504
2024-07-05 13:20:21.236,sensor46412',1-725,17233.0,1024.505
2024-07-05 13:20:21.236,sensor21417',1-725,15369.0,1024.505
2024-07-05 13:20:21.236,sensor46416',1-725,5675.0,1024.505
2024-07-05 13:20:21.237,sensor46414',1-725,2200.0,1024.506
2024-07-05 13:20:21.324,sensor46405',1-725,8918.0,1024.593
2024-07-05 13:20:21.325,sensor46d04',1-725,8390.0,1024.594
2024-07-05 13:20:21.325,sensor46490',1-725,17227.0,1024.594
2024-07-05 13:20:23.401,sensor21414',1-725,7777.0,1026.67
2024-07-05 13:20:23.402,sensor46411',1-725,11155.0,1026.671
2024-07-05 13:20:23.403,sensor46402',1-725,2707.0,1026.672
2024-07-05 13:20:23.403,sensor46415',1-725,4436.0,1026.672
2024-07-05 13:20:23.403,sensor21416',1-725,11129.0,1026.672
2024-07-05 13:20:23.404,sensor21d13',1-725,25790.0,1026.673
2024-07-05 13:20:23.404,sensor46413',1-725,5419.0,1026.673
2024-07-05 13:20:23.405,sensor46409',1-725,2724.0,1026.674
2024-07-05 13:20:23.405,sensor46419',1-725,7392.0,1026.674
2024-07-05 13:20:23.406,sensor46401',1-725,5575.0,1026.675
2024-07-05 13:20:23.406,sensor21418',1-725,17725.0,1026.675
2024-07-05 13:20:23.407,sensor46d16',1-725,5680.0,1026.676
2024-07-05 13:20:23.407,sensor21419',1-725,14902.0,1026.676
2024-07-05 13:20:23.407,sensor46407',1-725,8912.0,1026.676
2024-07-05 13:20:23.408,sensor46408',1-725,4074.0,1026.677
2024-07-05 13:20:23.408,sensor46d02',1-725,2713.0,1026.677
2024-07-05 13:20:23.409,sensor46404',1-725,8389.0,1026.678
2024-07-05 13:20:23.409,sensor21413',1-725,25785.0,1026.678
2024-07-05 13:20:23.410,sensor46452',1-725,8894.0,1026.679
2024-07-05 13:20:23.410,sensor46403',1-725,2194.0,1026.679
2024-07-05 13:20:23.410,sensor21415',1-725,8949.0,1026.679
2024-07-05 13:20:23.411,sensor46410',1-725,3741.0,1026.68
2024-07-05 13:20:23.411,sensor46451',1-725,8902.0,1026.68
2024-07-05 13:20:23.412,sensor46412',1-725,17233.0,1026.681
2024-07-05 13:20:23.412,sensor21417',1-725,15369.0,1026.681
2024-07-05 13:20:23.412,sensor46416',1-725,5675.0,1026.681
2024-07-05 13:20:23.413,sensor46414',1-725,2200.0,1026.682
2024-07-05 13:20:23.500,sensor46405',1-725,8918.0,1026.769
2024-07-05 13:20:23.500,sensor46d04',1-725,8390.0,1026.769
2024-07-05 13:20:23.501,sensor46490',1-725,17227.0,1026.77
2024-07-05 13:20:25.525,sensor21414',1-725,7777.0,1028.794
2024-07-05 13:20:25.526,sensor46411',1-725,11155.0,1028.795
2024-07-05 13:20:25.526,sensor46402',1-725,2707.0,1028.795
2024-07-05 13:20:25.526,sensor46415',1-725,4436.0,1028.795
2024-07-05 13:20:25.527,sensor21416',1-725,11129.0,1028.796
2024-07-05 13:20:25.527,sensor21d13',1-725,25790.0,1028.796
2024-07-05 13:20:25.527,sensor46413',1-725,5419.0,1028.796
2024-07-05 13:20:25.528,sensor46409',1-725,2724.0,1028.797
2024-07-05 13:20:25.528,sensor46419',1-725,7392.0,1028.797
2024-07-05 13:20:25.528,sensor46401',1-725,5575.0,1028.797
2024-07-05 13:20:25.529,sensor21418',1-725,17725.0,1028.798
2024-07-05 13:20:25.530,sensor46d16',1-725,5680.0,1028.799
2024-07-05 13:20:25.530,sensor21419',1-725,14902.0,1028.799
2024-07-05 13:20:25.530,sensor46407',1-725,8912.0,1028.799
2024-07-05 13:20:25.531,sensor46408',1-725,4581.0,1028.8
2024-07-05 13:20:25.531,sensor46d02',1-725,2713.0,1028.8
2024-07-05 13:20:25.531,sensor46404',1-725,8389.0,1028.8
2024-07-05 13:20:25.532,sensor21413',1-725,25785.0,1028.801
2024-07-05 13:20:25.532,sensor46452',1-725,8894.0,1028.801
2024-07-05 13:20:25.533,sensor46403',1-725,2194.0,1028.802
2024-07-05 13:20:25.533,sensor21415',1-725,8949.0,1028.802
2024-07-05 13:20:25.534,sensor46410',1-725,3741.0,1028.803
2024-07-05 13:20:25.534,sensor46451',1-725,8902.0,1028.803
2024-07-05 13:20:25.534,sensor46412',1-725,17233.0,1028.803
2024-07-05 13:20:25.535,sensor21417',1-725,15369.0,1028.804
2024-07-05 13:20:25.535,sensor46416',1-725,5675.0,1028.804
2024-07-05 13:20:25.536,sensor46414',1-725,2200.0,1028.805
2024-07-05 13:20:25.623,sensor46405',1-725,8918.0,1028.892
2024-07-05 13:20:25.623,sensor46d04',1-725,8390.0,1028.892
2024-07-05 13:20:25.623,sensor46490',1-725,17227.0,1028.892
2024-07-05 13:20:27.651,sensor21414',1-725,7777.0,1030.92
2024-07-05 13:20:27.652,sensor46411',1-725,11155.0,1030.921
2024-07-05 13:20:27.652,sensor46402',1-725,2707.0,1030.921
2024-07-05 13:20:27.652,sensor46415',1-725,4436.0,1030.921
2024-07-05 13:20:27.653,sensor21416',1-725,11129.0,1030.922
2024-07-05 13:20:27.654,sensor21d13',1-725,25790.0,1030.923
2024-07-05 13:20:27.654,sensor46413',1-725,5923.0,1030.923
2024-07-05 13:20:27.654,sensor46409',1-725,2724.0,1030.923
2024-07-05 13:20:27.655,sensor46419',1-725,7392.0,1030.924
2024-07-05 13:20:27.655,sensor46401',1-725,5575.0,1030.924
2024-07-05 13:20:27.655,sensor21418',1-725,17725.0,1030.924
2024-07-05 13:20:27.656,sensor46d16',1-725,5680.0,1030.925
2024-07-05 13:20:27.656,sensor21419',1-725,14902.0,1030.925
2024-07-05 13:20:27.656,sensor46407',1-725,8912.0,1030.925
2024-07-05 13:20:27.657,sensor46408',1-725,4581.0,1030.926
2024-07-05 13:20:27.658,sensor46d02',1-725,2713.0,1030.927
2024-07-05 13:20:27.658,sensor46404',1-725,8389.0,1030.927
2024-07-05 13:20:27.658,sensor21413',1-725,25785.0,1030.927
2024-07-05 13:20:27.659,sensor46452',1-725,8894.0,1030.928
2024-07-05 13:20:27.659,sensor46403',1-725,2194.0,1030.928
2024-07-05 13:20:27.659,sensor21415',1-725,8949.0,1030.928
2024-07-05 13:20:27.660,sensor46410',1-725,3741.0,1030.929
2024-07-05 13:20:27.660,sensor46451',1-725,8902.0,1030.929
2024-07-05 13:20:27.660,sensor46412',1-725,17233.0,1030.929
2024-07-05 13:20:27.661,sensor21417',1-725,15369.0,1030.93
2024-07-05 13:20:27.661,sensor46416',1-725,5675.0,1030.93
2024-07-05 13:20:27.662,sensor46414',1-725,2200.0,1030.931
2024-07-05 13:20:27.747,sensor46405',1-725,8918.0,1031.016
2024-07-05 13:20:27.748,sensor46d04',1-725,8390.0,1031.017
2024-07-05 13:20:27.748,sensor46490',1-725,17227.0,1031.017
2024-07-05 13:20:29.669,sensor21414',1-725,7777.0,1032.938
2024-07-05 13:20:29.671,sensor46411',1-725,11155.0,1032.94
2024-07-05 13:20:29.671,sensor46402',1-725,2707.0,1032.94
2024-07-05 13:20:29.672,sensor46415',1-725,3730.0,1032.941
2024-07-05 13:20:29.672,sensor21416',1-725,11129.0,1032.941
2024-07-05 13:20:29.672,sensor21d13',1-725,25790.0,1032.941
2024-07-05 13:20:29.673,sensor46413',1-725,5923.0,1032.942
2024-07-05 13:20:29.674,sensor46409',1-725,2724.0,1032.943
2024-07-05 13:20:29.674,sensor46419',1-725,6879.0,1032.943
2024-07-05 13:20:29.674,sensor46401',1-725,5575.0,1032.943
2024-07-05 13:20:29.675,sensor21418',1-725,17725.0,1032.944
2024-07-05 13:20:29.675,sensor46d16',1-725,5680.0,1032.944
2024-07-05 13:20:29.675,sensor21419',1-725,14902.0,1032.944
2024-07-05 13:20:29.676,sensor46407',1-725,8912.0,1032.945
2024-07-05 13:20:29.676,sensor46408',1-725,4581.0,1032.945
2024-07-05 13:20:29.676,sensor46d02',1-725,2713.0,1032.945
2024-07-05 13:20:29.677,sensor46404',1-725,8389.0,1032.946
2024-07-05 13:20:29.678,sensor21413',1-725,25785.0,1032.947
2024-07-05 13:20:29.678,sensor46452',1-725,8894.0,1032.947
2024-07-05 13:20:29.678,sensor46403',1-725,2194.0,1032.947
2024-07-05 13:20:29.679,sensor21415',1-725,8949.0,1032.948
2024-07-05 13:20:29.679,sensor46410',1-725,3741.0,1032.948
2024-07-05 13:20:29.679,sensor46451',1-725,8902.0,1032.948
2024-07-05 13:20:29.680,sensor46412',1-725,17233.0,1032.949
2024-07-05 13:20:29.680,sensor21417',1-725,15369.0,1032.949
2024-07-05 13:20:29.680,sensor46416',1-725,5675.0,1032.949
2024-07-05 13:20:29.681,sensor46414',1-725,2200.0,1032.95
2024-07-05 13:20:29.766,sensor46405',1-725,8918.0,1033.035
2024-07-05 13:20:29.767,sensor46d04',1-725,8390.0,1033.036
2024-07-05 13:20:29.767,sensor46490',1-725,17227.0,1033.036
2024-07-05 13:20:31.748,sensor21414',1-725,7777.0,1035.017
2024-07-05 13:20:31.749,sensor46411',1-725,9925.0,1035.018
2024-07-05 13:20:31.749,sensor46402',1-725,2707.0,1035.018
2024-07-05 13:20:31.750,sensor46415',1-725,3730.0,1035.019
2024-07-05 13:20:31.750,sensor21416',1-725,11129.0,1035.019
2024-07-05 13:20:31.751,sensor21d13',1-725,25790.0,1035.02
2024-07-05 13:20:31.751,sensor46413',1-725,5923.0,1035.02
2024-07-05 13:20:31.751,sensor46409',1-725,2724.0,1035.02
2024-07-05 13:20:31.752,sensor46419',1-725,6879.0,1035.021
2024-07-05 13:20:31.752,sensor46401',1-725,5575.0,1035.021
2024-07-05 13:20:31.752,sensor21418',1-725,17725.0,1035.021
2024-07-05 13:20:31.753,sensor46d16',1-725,5680.0,1035.022
2024-07-05 13:20:31.753,sensor21419',1-725,14902.0,1035.022
2024-07-05 13:20:31.753,sensor46407',1-725,8912.0,1035.022
2024-07-05 13:20:31.754,sensor46408',1-725,4581.0,1035.023
2024-07-05 13:20:31.754,sensor46d02',1-725,2713.0,1035.023
2024-07-05 13:20:31.754,sensor46404',1-725,8389.0,1035.023
2024-07-05 13:20:31.755,sensor21413',1-725,25785.0,1035.024
2024-07-05 13:20:31.755,sensor46452',1-725,8894.0,1035.024
2024-07-05 13:20:31.755,sensor46403',1-725,2194.0,1035.024
2024-07-05 13:20:31.756,sensor21415',1-725,8949.0,1035.025
2024-07-05 13:20:31.756,sensor46410',1-725,3741.0,1035.025
2024-07-05 13:20:31.757,sensor46451',1-725,8902.0,1035.026
2024-07-05 13:20:31.757,sensor46412',1-725,17233.0,1035.026
2024-07-05 13:20:31.758,sensor21417',1-725,15369.0,1035.027
2024-07-05 13:20:31.758,sensor46416',1-725,5675.0,1035.027
2024-07-05 13:20:31.758,sensor46414',1-725,2200.0,1035.027
2024-07-05 13:20:31.844,sensor46405',1-725,8918.0,1035.113
2024-07-05 13:20:31.844,sensor46d04',1-725,8390.0,1035.113
2024-07-05 13:20:31.844,sensor46490',1-725,17227.0,1035.113
2024-07-05 13:20:33.850,sensor21414',1-725,7777.0,1037.119
2024-07-05 13:20:33.850,sensor46411',1-725,9925.0,1037.119
2024-07-05 13:20:33.851,sensor46402',1-725,2707.0,1037.12
2024-07-05 13:20:33.851,sensor46415',1-725,3730.0,1037.12
2024-07-05 13:20:33.851,sensor21416',1-725,11129.0,1037.12
2024-07-05 13:20:33.852,sensor21d13',1-725,25790.0,1037.121
2024-07-05 13:20:33.852,sensor46413',1-725,5923.0,1037.121
2024-07-05 13:20:33.853,sensor46409',1-725,2724.0,1037.122
2024-07-05 13:20:33.853,sensor46419',1-725,6879.0,1037.122
2024-07-05 13:20:33.854,sensor46401',1-725,5575.0,1037.123
2024-07-05 13:20:33.854,sensor21418',1-725,17725.0,1037.123
2024-07-05 13:20:33.854,sensor46d16',1-725,5680.0,1037.123
2024-07-05 13:20:33.855,sensor21419',1-725,15131.0,1037.124
2024-07-05 13:20:33.855,sensor46407',1-725,8912.0,1037.124
2024-07-05 13:20:33.855,sensor46408',1-725,4581.0,1037.124
2024-07-05 13:20:33.856,sensor46d02',1-725,2713.0,1037.125
2024-07-05 13:20:33.856,sensor46404',1-725,8389.0,1037.125
2024-07-05 13:20:33.857,sensor21413',1-725,25785.0,1037.126
2024-07-05 13:20:33.857,sensor46452',1-725,8894.0,1037.126
2024-07-05 13:20:33.858,sensor46403',1-725,2194.0,1037.127
2024-07-05 13:20:33.858,sensor21415',1-725,8949.0,1037.127
2024-07-05 13:20:33.858,sensor46410',1-725,3741.0,1037.127
2024-07-05 13:20:33.859,sensor46451',1-725,8902.0,1037.128
2024-07-05 13:20:33.859,sensor46412',1-725,17233.0,1037.128
2024-07-05 13:20:33.859,sensor21417',1-725,15369.0,1037.128
2024-07-05 13:20:33.860,sensor46416',1-725,5675.0,1037.129
2024-07-05 13:20:33.860,sensor46414',1-725,2200.0,1037.129
2024-07-05 13:20:33.948,sensor46405',1-725,8918.0,1037.217
2024-07-05 13:20:33.948,sensor46d04',1-725,8390.0,1037.217
2024-07-05 13:20:33.949,sensor46490',1-725,17227.0,1037.218
2024-07-05 13:20:35.904,sensor21414',1-725,7777.0,1039.173
2024-07-05 13:20:35.904,sensor46411',1-725,9925.0,1039.173
2024-07-05 13:20:35.905,sensor46402',1-725,3226.0,1039.174
2024-07-05 13:20:35.906,sensor46415',1-725,3730.0,1039.175
2024-07-05 13:20:35.906,sensor21416',1-725,11129.0,1039.175
2024-07-05 13:20:35.906,sensor21d13',1-725,25790.0,1039.175
2024-07-05 13:20:35.907,sensor46413',1-725,5923.0,1039.176
2024-07-05 13:20:35.907,sensor46409',1-725,2724.0,1039.176
2024-07-05 13:20:35.907,sensor46419',1-725,6879.0,1039.176
2024-07-05 13:20:35.908,sensor46401',1-725,5575.0,1039.177
2024-07-05 13:20:35.908,sensor21418',1-725,17725.0,1039.177
2024-07-05 13:20:35.908,sensor46d16',1-725,5680.0,1039.177
2024-07-05 13:20:35.909,sensor21419',1-725,15131.0,1039.178
2024-07-05 13:20:35.909,sensor46407',1-725,8912.0,1039.178
2024-07-05 13:20:35.910,sensor46408',1-725,4581.0,1039.179
2024-07-05 13:20:35.910,sensor46d02',1-725,3217.0,1039.179
2024-07-05 13:20:35.910,sensor46404',1-725,8389.0,1039.179
2024-07-05 13:20:35.911,sensor21413',1-725,25785.0,1039.18
2024-07-05 13:20:35.911,sensor46452',1-725,8894.0,1039.18
2024-07-05 13:20:35.912,sensor46403',1-725,2194.0,1039.181
2024-07-05 13:20:35.912,sensor21415',1-725,8949.0,1039.181
2024-07-05 13:20:35.912,sensor46410',1-725,3741.0,1039.181
2024-07-05 13:20:35.913,sensor46451',1-725,8902.0,1039.182
2024-07-05 13:20:35.913,sensor46412',1-725,17233.0,1039.182
2024-07-05 13:20:35.914,sensor21417',1-725,15369.0,1039.183
2024-07-05 13:20:35.914,sensor46416',1-725,5675.0,1039.183
2024-07-05 13:20:35.914,sensor46414',1-725,2200.0,1039.183
2024-07-05 13:20:36.001,sensor46405',1-725,8918.0,1039.27
2024-07-05 13:20:36.002,sensor46d04',1-725,8390.0,1039.271
2024-07-05 13:20:36.002,sensor46490',1-725,17227.0,1039.271
2024-07-05 13:20:37.992,sensor21414',1-725,7777.0,1041.261
2024-07-05 13:20:37.993,sensor46411',1-725,9925.0,1041.262
2024-07-05 13:20:37.993,sensor46402',1-725,3226.0,1041.262
2024-07-05 13:20:37.993,sensor46415',1-725,3730.0,1041.262
2024-07-05 13:20:37.994,sensor21416',1-725,11129.0,1041.263
2024-07-05 13:20:37.994,sensor21d13',1-725,25790.0,1041.263
2024-07-05 13:20:37.994,sensor46413',1-725,5923.0,1041.263
2024-07-05 13:20:37.995,sensor46409',1-725,2724.0,1041.264
2024-07-05 13:20:37.995,sensor46419',1-725,6879.0,1041.264
2024-07-05 13:20:37.995,sensor46401',1-725,5575.0,1041.264
2024-07-05 13:20:37.996,sensor21418',1-725,17725.0,1041.265
2024-07-05 13:20:37.996,sensor46d16',1-725,5680.0,1041.265
2024-07-05 13:20:37.997,sensor21419',1-725,15131.0,1041.266
2024-07-05 13:20:37.997,sensor46407',1-725,8912.0,1041.266
2024-07-05 13:20:37.998,sensor46408',1-725,4581.0,1041.267
2024-07-05 13:20:37.998,sensor46d02',1-725,3217.0,1041.267
2024-07-05 13:20:37.998,sensor46404',1-725,8389.0,1041.267
2024-07-05 13:20:37.999,sensor21413',1-725,25785.0,1041.268
2024-07-05 13:20:37.999,sensor46452',1-725,8894.0,1041.268
2024-07-05 13:20:37.999,sensor46403',1-725,2194.0,1041.268
2024-07-05 13:20:38.000,sensor21415',1-725,8949.0,1041.269
2024-07-05 13:20:38.000,sensor46410',1-725,3741.0,1041.269
2024-07-05 13:20:38.001,sensor46451',1-725,8902.0,1041.27
2024-07-05 13:20:38.001,sensor46412',1-725,17233.0,1041.27
2024-07-05 13:20:38.002,sensor21417',1-725,15369.0,1041.271
2024-07-05 13:20:38.002,sensor46416',1-725,5675.0,1041.271
2024-07-05 13:20:38.002,sensor46414',1-725,2200.0,1041.271
2024-07-05 13:20:38.088,sensor46405',1-725,8918.0,1041.357
2024-07-05 13:20:38.089,sensor46d04',1-725,8390.0,1041.358
2024-07-05 13:20:38.090,sensor46490',1-725,17227.0,1041.359
2024-07-05 13:20:40.091,sensor21414',1-725,7777.0,1043.36
2024-07-05 13:20:40.093,sensor46411',1-725,9925.0,1043.362
2024-07-05 13:20:40.093,sensor46402',1-725,3226.0,1043.362
2024-07-05 13:20:40.093,sensor46415',1-725,3730.0,1043.362
2024-07-05 13:20:40.094,sensor21416',1-725,11856.0,1043.363
2024-07-05 13:20:40.094,sensor21d13',1-725,25790.0,1043.363
2024-07-05 13:20:40.094,sensor46413',1-725,5923.0,1043.363
2024-07-05 13:20:40.095,sensor46409',1-725,2724.0,1043.364
2024-07-05 13:20:40.095,sensor46419',1-725,6879.0,1043.364
2024-07-05 13:20:40.096,sensor46401',1-725,5575.0,1043.365
2024-07-05 13:20:40.096,sensor21418',1-725,17725.0,1043.365
2024-07-05 13:20:40.096,sensor46d16',1-725,5680.0,1043.365
2024-07-05 13:20:40.097,sensor21419',1-725,15131.0,1043.366
2024-07-05 13:20:40.097,sensor46407',1-725,8912.0,1043.366
2024-07-05 13:20:40.098,sensor46408',1-725,4581.0,1043.367
2024-07-05 13:20:40.098,sensor46d02',1-725,3217.0,1043.367
2024-07-05 13:20:40.098,sensor46404',1-725,8389.0,1043.367
2024-07-05 13:20:40.099,sensor21413',1-725,25785.0,1043.368
2024-07-05 13:20:40.099,sensor46452',1-725,8894.0,1043.368
2024-07-05 13:20:40.099,sensor46403',1-725,2194.0,1043.368
2024-07-05 13:20:40.100,sensor21415',1-725,8949.0,1043.369
2024-07-05 13:20:40.100,sensor46410',1-725,3741.0,1043.369
2024-07-05 13:20:40.101,sensor46451',1-725,8902.0,1043.37
2024-07-05 13:20:40.101,sensor46412',1-725,17233.0,1043.37
2024-07-05 13:20:40.102,sensor21417',1-725,15369.0,1043.371
2024-07-05 13:20:40.102,sensor46416',1-725,5675.0,1043.371
2024-07-05 13:20:40.102,sensor46414',1-725,2200.0,1043.371
2024-07-05 13:20:40.188,sensor46405',1-725,8918.0,1043.457
2024-07-05 13:20:40.188,sensor46d04',1-725,8390.0,1043.457
2024-07-05 13:20:40.188,sensor46490',1-725,17227.0,1043.457
2024-07-05 13:20:42.186,sensor21414',1-725,7777.0,1045.455
2024-07-05 13:20:42.187,sensor46411',1-725,9925.0,1045.456
2024-07-05 13:20:42.188,sensor46402',1-725,3226.0,1045.457
2024-07-05 13:20:42.188,sensor46415',1-725,3730.0,1045.457
2024-07-05 13:20:42.188,sensor21416',1-725,11856.0,1045.457
2024-07-05 13:20:42.189,sensor21d13',1-725,25790.0,1045.458
2024-07-05 13:20:42.190,sensor46413',1-725,5923.0,1045.459
2024-07-05 13:20:42.190,sensor46409',1-725,2724.0,1045.459
2024-07-05 13:20:42.190,sensor46419',1-725,6879.0,1045.459
2024-07-05 13:20:42.191,sensor46401',1-725,5575.0,1045.46
2024-07-05 13:20:42.191,sensor21418',1-725,17725.0,1045.46
2024-07-05 13:20:42.191,sensor46d16',1-725,5680.0,1045.46
2024-07-05 13:20:42.192,sensor21419',1-725,15131.0,1045.461
2024-07-05 13:20:42.192,sensor46407',1-725,8912.0,1045.461
2024-07-05 13:20:42.193,sensor46408',1-725,4581.0,1045.462
2024-07-05 13:20:42.193,sensor46d02',1-725,3217.0,1045.462
2024-07-05 13:20:42.194,sensor46404',1-725,8389.0,1045.463
2024-07-05 13:20:42.194,sensor21413',1-725,25785.0,1045.463
2024-07-05 13:20:42.195,sensor46452',1-725,8894.0,1045.464
2024-07-05 13:20:42.195,sensor46403',1-725,2194.0,1045.464
2024-07-05 13:20:42.195,sensor21415',1-725,8949.0,1045.464
2024-07-05 13:20:42.196,sensor46410',1-725,3741.0,1045.465
2024-07-05 13:20:42.196,sensor46451',1-725,8902.0,1045.465
2024-07-05 13:20:42.196,sensor46412',1-725,17233.0,1045.465
2024-07-05 13:20:42.197,sensor21417',1-725,15369.0,1045.466
2024-07-05 13:20:42.197,sensor46416',1-725,4975.0,1045.466
2024-07-05 13:20:42.198,sensor46414',1-725,2200.0,1045.467
2024-07-05 13:20:42.285,sensor46405',1-725,8918.0,1045.554
2024-07-05 13:20:42.285,sensor46d04',1-725,7433.0,1045.554
2024-07-05 13:20:42.286,sensor46490',1-725,17227.0,1045.555
2024-07-05 13:20:44.332,sensor21414',1-725,7777.0,1047.601
2024-07-05 13:20:44.333,sensor46411',1-725,9925.0,1047.602
2024-07-05 13:20:44.334,sensor46402',1-725,3226.0,1047.603
2024-07-05 13:20:44.334,sensor46415',1-725,3730.0,1047.603
2024-07-05 13:20:44.334,sensor21416',1-725,11856.0,1047.603
2024-07-05 13:20:44.335,sensor21d13',1-725,25790.0,1047.604
2024-07-05 13:20:44.335,sensor46413',1-725,5923.0,1047.604
2024-07-05 13:20:44.335,sensor46409',1-725,2724.0,1047.604
2024-07-05 13:20:44.336,sensor46419',1-725,6879.0,1047.605
2024-07-05 13:20:44.336,sensor46401',1-725,5575.0,1047.605
2024-07-05 13:20:44.337,sensor21418',1-725,17725.0,1047.606
2024-07-05 13:20:44.337,sensor46d16',1-725,4961.0,1047.606
2024-07-05 13:20:44.338,sensor21419',1-725,15131.0,1047.607
2024-07-05 13:20:44.338,sensor46407',1-725,8912.0,1047.607
2024-07-05 13:20:44.338,sensor46408',1-725,4581.0,1047.607
2024-07-05 13:20:44.339,sensor46d02',1-725,3217.0,1047.608
2024-07-05 13:20:44.339,sensor46404',1-725,7430.0,1047.608
2024-07-05 13:20:44.339,sensor21413',1-725,25785.0,1047.608
2024-07-05 13:20:44.340,sensor46452',1-725,8894.0,1047.609
2024-07-05 13:20:44.340,sensor46403',1-725,2194.0,1047.609
2024-07-05 13:20:44.340,sensor21415',1-725,9458.0,1047.609
2024-07-05 13:20:44.341,sensor46410',1-725,3741.0,1047.61
2024-07-05 13:20:44.341,sensor46451',1-725,8902.0,1047.61
2024-07-05 13:20:44.342,sensor46412',1-725,17233.0,1047.611
2024-07-05 13:20:44.342,sensor21417',1-725,15369.0,1047.611
2024-07-05 13:20:44.343,sensor46416',1-725,4975.0,1047.612
2024-07-05 13:20:44.343,sensor46414',1-725,2200.0,1047.612
2024-07-05 13:20:44.429,sensor46405',1-725,8918.0,1047.698
2024-07-05 13:20:44.429,sensor46d04',1-725,7433.0,1047.698
2024-07-05 13:20:44.430,sensor46490',1-725,17227.0,1047.699
2024-07-05 13:20:46.445,sensor21414',1-725,7777.0,1049.714
2024-07-05 13:20:46.446,sensor46411',1-725,9925.0,1049.715
2024-07-05 13:20:46.446,sensor46402',1-725,3226.0,1049.715
2024-07-05 13:20:46.446,sensor46415',1-725,3730.0,1049.715
2024-07-05 13:20:46.447,sensor21416',1-725,11856.0,1049.716
2024-07-05 13:20:46.447,sensor21d13',1-725,25790.0,1049.716
2024-07-05 13:20:46.447,sensor46413',1-725,6618.0,1049.716
2024-07-05 13:20:46.448,sensor46409',1-725,2724.0,1049.717
2024-07-05 13:20:46.448,sensor46419',1-725,6879.0,1049.717
2024-07-05 13:20:46.448,sensor46401',1-725,5575.0,1049.717
2024-07-05 13:20:46.449,sensor21418',1-725,17725.0,1049.718
2024-07-05 13:20:46.449,sensor46d16',1-725,4961.0,1049.718
2024-07-05 13:20:46.450,sensor21419',1-725,15131.0,1049.719
2024-07-05 13:20:46.450,sensor46407',1-725,8912.0,1049.719
